D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_01_425.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_01_425.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_01_425.jpg,0,1,0,30.18267
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_01_496.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_01_496.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_01_496.jpg,0,1,0,30.18884
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_01_566.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_01_566.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_01_566.jpg,0,1,0,30.19005
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_01_633.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_01_633.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_01_633.jpg,0,1,0,30.1902
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_01_709.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_01_709.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_01_709.jpg,0,1,0,30.19028
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_01_779.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_01_779.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_01_779.jpg,0,1,0,30.19027
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_01_856.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_01_856.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_01_856.jpg,-0.15,1,0,30.18456
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_01_929.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_01_929.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_01_929.jpg,-0.35,1,0,30.16375
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_000.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_000.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_000.jpg,-0.5000001,1,0,30.14554
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_070.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_070.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_070.jpg,0,1,0,30.18759
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_147.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_147.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_147.jpg,0,1,0,30.18978
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_216.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_216.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_216.jpg,0,1,0,30.19016
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_284.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_284.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_284.jpg,0,1,0,30.19026
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_359.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_359.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_359.jpg,0,1,0,30.19028
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_429.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_429.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_429.jpg,-0.2,1,0,30.18048
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_502.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_502.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_502.jpg,-0.35,1,0,30.16398
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_577.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_577.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_577.jpg,-0.5500001,1,0,30.13959
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_647.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_647.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_647.jpg,0,1,0,30.17774
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_715.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_715.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_715.jpg,0,1,0,30.18627
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_784.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_784.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_784.jpg,0,1,0,30.18941
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_851.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_851.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_851.jpg,0,1,0,30.19016
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_926.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_926.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_926.jpg,0,1,0,30.19028
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_02_997.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_02_997.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_02_997.jpg,0,1,0,30.19031
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_03_068.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_03_068.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_03_068.jpg,0,1,0,30.19028
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_03_143.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_03_143.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_03_143.jpg,0,1,0,30.19032
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_03_218.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_03_218.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_03_218.jpg,-0.05,1,0,30.18972
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_03_292.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_03_292.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_03_292.jpg,-0.25,1,0,30.17469
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_03_364.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_03_364.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_03_364.jpg,0,1,0,30.19082
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_03_443.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_03_443.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_03_443.jpg,0,1,0,30.19006
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_03_511.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_03_511.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_03_511.jpg,0,1,0,30.19017
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_03_581.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_03_581.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_03_581.jpg,0,1,0,30.19031
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_03_662.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_03_662.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_03_662.jpg,0,1,0,30.19032
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_03_730.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_03_730.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_03_730.jpg,-0.1,1,0,30.18793
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_03_804.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_03_804.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_03_804.jpg,-0.25,1,0,30.17498
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_03_875.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_03_875.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_03_875.jpg,-0.45,1,0,30.15166
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_03_945.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_03_945.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_03_945.jpg,0,1,0,30.1728
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_012.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_012.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_012.jpg,0,1,0,30.18527
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_082.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_082.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_082.jpg,0,1,0,30.18888
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_154.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_154.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_154.jpg,0,1,0,30.19002
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_228.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_228.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_228.jpg,0,1,0,30.19025
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_301.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_301.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_301.jpg,0,1,0,30.19031
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_372.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_372.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_372.jpg,0,1,0,30.19041
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_447.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_447.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_447.jpg,0,1,0,30.19025
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_522.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_522.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_522.jpg,0,1,0,30.19029
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_598.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_598.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_598.jpg,0,1,0,30.19072
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_671.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_671.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_671.jpg,0,1,0,30.19033
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_750.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_750.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_750.jpg,0,1,0,30.19031
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_819.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_819.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_819.jpg,0,1,0,30.19031
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_895.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_895.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_895.jpg,0,1,0,30.19031
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_04_968.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_04_968.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_04_968.jpg,0,1,0,30.1903
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_042.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_042.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_042.jpg,0,1,0,30.19029
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_111.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_111.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_111.jpg,0,1,0,30.19031
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_182.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_182.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_182.jpg,0,1,0,30.19033
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_251.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_251.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_251.jpg,0,1,0,30.19028
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_328.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_328.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_328.jpg,-0.2,1,0,30.17984
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_397.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_397.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_397.jpg,-0.35,1,0,30.1635
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_468.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_468.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_468.jpg,0,1,0,30.1876
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_539.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_539.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_539.jpg,0,1,0,30.18872
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_613.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_613.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_613.jpg,0,1,0,30.18996
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_685.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_685.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_685.jpg,0,1,0,30.19022
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_756.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_756.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_756.jpg,0,1,0,30.19029
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_825.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_825.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_825.jpg,0,1,0,30.19028
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_895.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_895.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_895.jpg,0,1,0,30.19033
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_05_961.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_05_961.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_05_961.jpg,0,1,0,30.1903
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_06_036.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_06_036.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_06_036.jpg,0,1,0,30.19029
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_06_107.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_06_107.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_06_107.jpg,0,1,0,30.19028
D:\yeokc\Desktop\Academic Content\IMG\center_2021_04_08_17_16_06_183.jpg,D:\yeokc\Desktop\Academic Content\IMG\left_2021_04_08_17_16_06_183.jpg,D:\yeokc\Desktop\Academic Content\IMG\right_2021_04_08_17_16_06_183.jpg,-0.05,1,0,30.18971
